unified_score_buy,unified_score_sell,confidence_threshold,golden_pocket_override,gp_confidence_boost,max_position_size,stop_loss,take_profit,golden_pocket_weight,require_trend_alignment,multi_tf_confirmations,score,total_trades,win_rate,net_return,sharpe_ratio,max_drawdown,gp_trades,gp_win_rate,gp_utilization,profit_factor
45,35,0.5,40,0.85,0.6,0.06,0.15,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.5,40,0.9,0.6,0.06,0.12,0.35,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.5,40,0.9,0.6,0.06,0.12,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.5,40,0.9,0.6,0.06,0.15,0.35,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.5,40,0.9,0.6,0.06,0.15,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.85,0.6,0.06,0.12,0.35,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.85,0.6,0.06,0.12,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.85,0.6,0.06,0.15,0.35,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.85,0.6,0.06,0.15,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.9,0.6,0.06,0.12,0.35,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.9,0.6,0.06,0.12,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.9,0.6,0.06,0.15,0.35,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
45,35,0.55,40,0.9,0.6,0.06,0.15,0.4,False,1,16.443828819453632,6,66.66666666666666,1.1730107179928746,2.0813617667061375,34.677986269609775,0,0,0.0,1.2253088949969924
50,35,0.6,40,0.85,0.6,0.07,0.12,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.85,0.6,0.07,0.12,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.85,0.6,0.07,0.15,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.85,0.6,0.07,0.15,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.9,0.6,0.07,0.12,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.9,0.6,0.07,0.12,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.9,0.6,0.07,0.15,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,40,0.9,0.6,0.07,0.15,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.85,0.6,0.07,0.12,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.85,0.6,0.07,0.12,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.85,0.6,0.07,0.15,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.85,0.6,0.07,0.15,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.9,0.6,0.07,0.12,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.9,0.6,0.07,0.12,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.9,0.6,0.07,0.15,0.35,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.6,45,0.9,0.6,0.07,0.15,0.4,False,1,16.43863130010334,6,66.66666666666666,-0.06003766777976125,2.1788770308811083,35.65224788319167,0,0,0.0,0.9904968645179326
50,35,0.5,40,0.85,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.85,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.85,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.85,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.9,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.9,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.9,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,40,0.9,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.85,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.85,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.85,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.85,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.9,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.9,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.9,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.5,45,0.9,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.85,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.85,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.85,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.85,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.9,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.9,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.9,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,40,0.9,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.85,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.85,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.85,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.85,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.9,0.6,0.06,0.12,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.9,0.6,0.06,0.12,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.9,0.6,0.06,0.15,0.35,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
50,35,0.55,45,0.9,0.6,0.06,0.15,0.4,False,1,16.42946905405833,6,66.66666666666666,0.6637939453102809,2.130423680372001,35.28057065557157,0,0,0.0,1.1153155700567372
55,35,0.5,40,0.85,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.85,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.85,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.85,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.9,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.9,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.9,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,40,0.9,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.85,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.85,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.85,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.85,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.9,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.9,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.9,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,45,0.9,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.85,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.85,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.85,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.85,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.9,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.9,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.9,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.5,50,0.9,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.85,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.85,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.85,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.85,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.9,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.9,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.9,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,40,0.9,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.85,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.85,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.85,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.85,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.9,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.9,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.9,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,45,0.9,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.85,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.85,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.85,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.85,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.9,0.6,0.06,0.12,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.9,0.6,0.06,0.12,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.9,0.6,0.06,0.15,0.35,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
55,35,0.55,50,0.9,0.6,0.06,0.15,0.4,False,1,16.417105093215984,6,66.66666666666666,0.9211981663246662,2.119954362295873,35.301835592545224,0,0,0.0,1.1596241600469173
45,35,0.5,40,0.85,0.6,0.07,0.12,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.85,0.6,0.07,0.12,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.85,0.6,0.07,0.15,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.85,0.6,0.07,0.15,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.9,0.6,0.07,0.12,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.9,0.6,0.07,0.12,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.9,0.6,0.07,0.15,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.5,40,0.9,0.6,0.07,0.15,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.85,0.6,0.07,0.12,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.85,0.6,0.07,0.12,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.85,0.6,0.07,0.15,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.85,0.6,0.07,0.15,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.9,0.6,0.07,0.12,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.9,0.6,0.07,0.12,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.9,0.6,0.07,0.15,0.35,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
45,35,0.55,40,0.9,0.6,0.07,0.15,0.4,False,1,16.278247393279432,6,66.66666666666666,1.0012762639826542,2.0791689608743935,34.82790544211512,0,0,0.0,1.1843393062197318
50,35,0.5,40,0.85,0.6,0.07,0.12,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.85,0.6,0.07,0.12,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.85,0.6,0.07,0.15,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.85,0.6,0.07,0.15,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.9,0.6,0.07,0.12,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.9,0.6,0.07,0.12,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.9,0.6,0.07,0.15,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,40,0.9,0.6,0.07,0.15,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.85,0.6,0.07,0.12,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.85,0.6,0.07,0.12,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.85,0.6,0.07,0.15,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.85,0.6,0.07,0.15,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.9,0.6,0.07,0.12,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.9,0.6,0.07,0.12,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.9,0.6,0.07,0.15,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.5,45,0.9,0.6,0.07,0.15,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.55,40,0.85,0.6,0.07,0.12,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.55,40,0.85,0.6,0.07,0.12,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.55,40,0.85,0.6,0.07,0.15,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.55,40,0.85,0.6,0.07,0.15,0.4,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
50,35,0.55,40,0.9,0.6,0.07,0.12,0.35,False,1,16.265999962814313,6,66.66666666666666,0.49292385289025337,2.1283383846355273,35.42910684939411,0,0,0.0,1.0824196476681134
